Id,Label,screen_name,weight,In-Degree,Out-Degree,Degree,Modularity Class,Clustering Coefficient,Eigenvector Centrality
84483694,Ayse_BetuL,Ayse_BetuL,1,1,0,1,2,0,0.010461701
2777915001,Waadalali213,Waadalali213,1,1,0,1,2,0,0.010461701
567254657,AneesBarbz,AneesBarbz,1,1,0,1,2,0,0.010461701
2197495434,noworryy,noworryy,1,1,0,1,2,0,0.010461701
237674151,knuffeltje1960,knuffeltje1960,1,1,0,1,2,0,0.010461701
2365791925,Midoissa2Issa,Midoissa2Issa,1,1,0,1,2,0,0.010461701
1125326521,ranggafebryandi,ranggafebryandi,1,1,0,1,2,0,0.010461701
2591301386,JuniaziaZia,JuniaziaZia,1,2,0,2,2,0.5,0.059396452
492019494,nd4671,nd4671,1,1,0,1,2,0,0.010461701
2611584808,of_isis,of_isis,1,2,0,2,2,0.5,0.059396452
2239635277,murabittun,murabittun,1,1,0,1,2,0,0.010461701
2369265494,Al_Abdullahh,Al_Abdullahh,1,1,0,1,2,0,0.010461701
131506119,lalemesut,lalemesut,1,2,0,2,2,0.5,0.059396452
2270928871,Abu_Khaild101,Abu_Khaild101,1,1,0,1,2,0,0.010461701
2585108472,ssabir233,ssabir233,1,1,0,1,2,0,0.010461701
1886068736,IPacInstitute,IPacInstitute,1,1,0,1,2,0,0.010461701
2688098378,_IbneHussain,_IbneHussain,1,1,0,1,2,0,0.010461701
2795675813,WarisWari,WarisWari,1,1,0,1,2,0,0.010461701
626368703,_Muslimah_T,_Muslimah_T,1,1,0,1,2,0,0.010461701
2183864525,MuawiyaIASufian,MuawiyaIASufian,1,0,2,2,2,0.5,0
361210161,Fajar_Setiawann,Fajar_Setiawann,1,1,0,1,2,0,0.010461701
585703760,Maksudalam02,Maksudalam02,1,1,0,1,2,0,0.010461701
2740298074,aboalghreeb911,aboalghreeb911,1,2,0,2,2,0.5,0.059396452
2739675501,jillo2mohammed,jillo2mohammed,1,1,0,1,2,0,0.010461701
2263392648,UnkownKw,UnkownKw,1,1,0,1,2,0,0.010461701
368189871,Ronin_timur,Ronin_timur,1,1,0,1,2,0,0.010461701
2454102493,UmmuOmmar,UmmuOmmar,1,2,0,2,2,1,0.043853294
2691965470,chahidbenahmed,chahidbenahmed,1,1,0,1,2,0,0.010461701
2408292987,fehda_malik,fehda_malik,1,1,0,1,2,0,0.010461701
315169557,robertverkaik1,robertverkaik1,1,3,0,3,2,0.33333334,0.063166699
2754916463,Heliolatrous32,Heliolatrous32,1,1,0,1,2,0,0.010461701
2608833183,AboHero1997,AboHero1997,1,1,0,1,2,0,0.010461701
2253759228,Tseeker99,Tseeker99,1,2,0,2,2,1,0.043853294
2766152455,ishinecleaning1,ishinecleaning1,1,1,0,1,2,0,0.010461701
1732092684,delana251,delana251,1,1,0,1,2,0,0.010461701
193988063,daniel_ahmed,daniel_ahmed,1,2,0,2,2,0.5,0.059396452
627975112,Dralamoudy2012,Dralamoudy2012,1,2,0,2,2,1,0.043853294
1737368558,The_ordinary2,The_ordinary2,1,1,0,1,2,0,0.010461701
1900848134,sixskis,sixskis,1,1,0,1,2,0,0.010461701
2341807116,muneerdxb10,muneerdxb10,1,1,0,1,2,0,0.010461701
337716264,AfnanMalizie,AfnanMalizie,1,1,0,1,2,0,0.010461701
2593956984,kafeelansari70,kafeelansari70,1,3,0,3,2,0.8333333,0.092788046
1869816985,faiz_679,faiz_679,1,1,0,1,2,0,0.010461701
2495489178,oumusama,oumusama,1,2,0,2,2,0.5,0.059396452
2548180141,95_husam,95_husam,1,1,0,1,2,0,0.010461701
2504533191,JundAlah,JundAlah,1,3,0,3,2,0.16666667,0.025058063
2743543005,appelflapje666,appelflapje666,1,1,0,1,2,0,0.010461701
257565961,maanmiinka,maanmiinka,1,1,0,1,2,0,0.010461701
719725855,HAliGesey,HAliGesey,1,1,0,1,2,0,0.010461701
1844979098,OCasawi,OCasawi,1,1,0,1,2,0,0.010461701
2770019761,iwan29078905,iwan29078905,1,2,0,2,2,0.5,0.059396452
2237670840,khilafahrevival,khilafahrevival,1,1,0,1,2,0,0.010461701
2684003811,XxxaAbdullah,XxxaAbdullah,1,1,0,1,2,0,0.010461701
2447975910,osama911911,osama911911,1,1,0,1,2,0,0.010461701
2492245574,MujahidZulo,MujahidZulo,1,1,0,1,2,0,0.010461701
1599317635,Abo_mo3az22,Abo_mo3az22,1,1,0,1,2,0,0.010461701
2331584135,mustafa40218575,mustafa40218575,1,1,0,1,2,0,0.010461701
1486300808,fa9aheni,fa9aheni,1,1,0,1,2,0,0.010461701
974104237,HermanBosch65,HermanBosch65,1,1,0,1,2,0,0.010461701
2354292417,ahmad_jaaved,ahmad_jaaved,1,1,0,1,2,0,0.010461701
2301437643,Kylerufc89,Kylerufc89,1,1,0,1,2,0,0.010461701
206153434,idunnoed,idunnoed,1,1,0,1,2,0,0.010461701
2396464956,rakhadandi,rakhadandi,1,2,0,2,2,0,0.014231947
2708875070,jundullaah90,jundullaah90,1,1,0,1,2,0,0.010461701
2769168248,Juhani12Juhani,Juhani12Juhani,1,1,0,1,2,0,0.010461701
354199534,ali_faseeh,ali_faseeh,1,1,0,1,2,0,0.010461701
446965769,mojobaghdad,mojobaghdad,1,1,0,1,2,0,0.010461701
64399387,anipcute,anipcute,1,1,0,1,2,0,0.010461701
583477282,aadila_01,aadila_01,1,1,0,1,2,0,0.010461701
95856702,JulienHolland,JulienHolland,1,1,0,1,2,0,0.010461701
455321690,ibrahim_tayyab,ibrahim_tayyab,1,3,0,3,2,0.33333334,0.063166699
22259810,nikejo,nikejo,1,2,0,2,2,0,0.021287817
2767071341,khalidelbadr19,khalidelbadr19,1,2,0,2,2,0.5,0.059396452
2485987448,kkk_nnn_tn,kkk_nnn_tn,1,1,0,1,2,0,0.010461701
866986154,__MasrawY,__MasrawY,1,2,0,2,2,0.5,0.035172715
2784012506,altanjawia,altanjawia,1,1,0,1,2,0,0.010461701
2432608481,Al7aFeeD_,Al7aFeeD_,1,1,0,1,2,0,0.010461701
2274306290,OfMujahid,OfMujahid,1,1,0,1,2,0,0.010461701
2759829751,01fajaruddin,01fajaruddin,1,1,0,1,2,0,0.010461701
1935263454,1_4Imam,1_4Imam,1,1,0,1,2,0,0.010461701
2288213054,independtnews,independtnews,1,2,0,2,2,0.5,0.059396452
306391606,Zulfa2000,Zulfa2000,1,2,0,2,2,1,0.043853294
2676238906,Ousama_Ibn_Zayd,Ousama_Ibn_Zayd,1,2,0,2,2,0.5,0.059396452
2571938437,MuslimFlower199,MuslimFlower199,1,3,1,4,2,0.8333333,0.092788046
257862309,meherun_,meherun_,1,2,0,2,2,1,0.043853294
878586541,EastMukaramali,EastMukaramali,1,1,0,1,2,0,0.010461701
2813413154,_AlBritaaniyya,_AlBritaaniyya,1,1,0,1,2,0,0.010461701
2650614548,oluwalodelade,oluwalodelade,1,1,0,1,2,0,0.010461701
2265099035,ibnauf6,ibnauf6,1,1,0,1,2,0,0.010461701
1704373050,salehc57,salehc57,1,1,0,1,2,0,0.010461701
1711549260,IhtikamuddinD,IhtikamuddinD,1,2,0,2,2,1,0.043853294
2752719696,oneone00oneone,oneone00oneone,1,1,0,1,2,0,0.010461701
2296818513,syria12219,syria12219,1,1,0,1,2,0,0.010461701
2302618526,Gaziyah,Gaziyah,1,1,0,1,2,0,0.010461701
218606507,ekstinkt,ekstinkt,1,1,0,1,2,0,0.010461701
2298162102,lgehad12,lgehad12,1,1,0,1,2,0,0.010461701
271363040,zomaarmengen,zomaarmengen,1,1,0,1,2,0,0.010461701
265432044,Ishmail143,Ishmail143,1,1,0,1,2,0,0.010461701
26455071,safwan_sifu,safwan_sifu,1,2,0,2,2,1,0.043853294
2406067247,abu_nuhh,abu_nuhh,1,1,0,1,2,0,0.010461701
2280467516,bebnewstweets,bebnewstweets,1,1,0,1,2,0,0.010461701
1514056765,Ibrashuhus2013,Ibrashuhus2013,1,1,0,1,2,0,0.010461701
2729290825,banerons,banerons,1,1,0,1,2,0,0.010461701
1074146400,hamdigodey,hamdigodey,1,1,0,1,2,0,0.010461701
1041377102,ekunmeranime,ekunmeranime,1,1,0,1,2,0,0.010461701
2298358910,taur965b,taur965b,1,1,0,1,2,0,0.010461701
2848631953,mhbllghad2,mhbllghad2,1,2,0,2,2,1,0.043853294
2617486573,ranamasud9910,ranamasud9910,1,1,0,1,2,0,0.010461701
2749050189,seferryilmaz,seferryilmaz,1,1,0,1,2,0,0.010461701
2676862313,IbnHuneyf,IbnHuneyf,1,3,0,3,2,0.33333334,0.063166699
2310024559,Brown75Natalie,Brown75Natalie,1,1,0,1,2,0,0.010461701
2417962369,tomash_lue,tomash_lue,1,1,0,1,2,0,0.010461701
1128574346,130Karim,130Karim,1,2,0,2,2,0,0.014231947
2186259855,abu_zayd_sham,abu_zayd_sham,1,1,0,1,2,0,0.010461701
2693788234,fuzayilm,fuzayilm,1,1,0,1,2,0,0.010461701
240594415,ariripaldi,ariripaldi,1,1,0,1,2,0,0.010461701
171421190,atennan,atennan,1,1,0,1,2,0,0.010461701
2440965657,mmtt660003,mmtt660003,1,1,0,1,2,0,0.010461701
2154704410,AbuMansour02,AbuMansour02,1,1,0,1,2,0,0.010461701
2575445576,RashidunMujahid,RashidunMujahid,1,1,0,1,2,0,0.010461701
2289413774,jihad_iz,jihad_iz,1,1,0,1,2,0,0.010461701
234925810,Majstar7,Majstar7,1,1,2,3,2,0.5,0.010461701
2244095747,Abuzarguffari2,Abuzarguffari2,1,1,0,1,2,0,0.010461701
2767990583,A_Abd_Allah,A_Abd_Allah,1,1,0,1,2,0,0.010461701
214085527,abuahmedalnajdi,abuahmedalnajdi,1,1,0,1,2,0,0.010461701
2367270814,hassannaseerltd,hassannaseerltd,1,1,0,1,2,0,0.010461701
1662168996,abu_haniyah,abu_haniyah,1,1,0,1,2,0,0.010461701
2754682184,muavia2014,muavia2014,1,1,0,1,2,0,0.010461701
2496966608,hanouna9503,hanouna9503,1,1,0,1,2,0,0.010461701
485961685,alaemejdoub,alaemejdoub,1,1,0,1,2,0,0.010461701
342601720,LeBronJames,LeBronJames,1,1,0,1,2,0,0.010461701
2758750242,Fryater,Fryater,1,1,0,1,2,0,0.010461701
2766483541,emwibro,emwibro,1,1,0,1,2,0,0.010461701
1609347175,historyiskewl,historyiskewl,1,1,0,1,2,0,0.010461701
2261627580,AudePariiisNYC,AudePariiisNYC,1,1,0,1,2,0,0.010461701
734376108,EfeCeylan1274,EfeCeylan1274,1,2,0,2,2,0.5,0.059396452
2597007536,trndrv,trndrv,1,1,0,1,2,0,0.010461701
179581118,ibrocan2007,ibrocan2007,1,1,0,1,2,0,0.010461701
832811215,proffessaar,proffessaar,1,1,0,1,2,0,0.010461701
2395549926,tedua12345,tedua12345,1,1,0,1,2,0,0.010461701
605303041,Razaq2Razzaq,Razaq2Razzaq,1,1,0,1,2,0,0.010461701
1917989144,hugoreitsma,hugoreitsma,1,1,0,1,2,0,0.010461701
2702389563,shahadatacca,shahadatacca,1,1,0,1,2,0,0.010461701
1923199327,AYaassin,AYaassin,1,1,0,1,2,0,0.010461701
2783283265,AbuTakfear,AbuTakfear,1,1,0,1,2,0,0.010461701
1884434826,abdulkadirsen2,abdulkadirsen2,1,1,0,1,2,0,0.010461701
2289578396,ao_072,ao_072,1,1,0,1,2,0,0.010461701
257176305,stuucie,stuucie,1,1,0,1,2,0,0.010461701
2413310472,UmmZubayr000,UmmZubayr000,1,1,0,1,2,0,0.010461701
2566861352,muneernk03,muneernk03,1,1,0,1,2,0,0.010461701
2522100296,inamafridi87,inamafridi87,1,1,0,1,2,0,0.010461701
163099289,CihannnnO,CihannnnO,1,1,0,1,2,0,0.010461701
294499006,TehPlazmon,TehPlazmon,1,1,0,1,2,0,0.010461701
2763010759,jdjfhfhug2,jdjfhfhug2,1,2,0,2,2,0.5,0.035172715
2611491538,kutuzblitz,kutuzblitz,1,2,1,3,2,0.5,0.059396452
2237281030,Raza18usRaza,Raza18usRaza,1,1,0,1,2,0,0.010461701
10924872,leojacket,leojacket,1,1,0,1,2,0,0.010461701
2517545809,Islam01I,Islam01I,1,1,0,1,2,0,0.010461701
2785456980,TheDataAP,TheDataAP,1,1,0,1,2,0,0.010461701
2298262483,AbuHamzaYahya,AbuHamzaYahya,1,2,0,2,2,1,0.043853294
1451111450,aqqumer,aqqumer,1,1,0,1,2,0,0.010461701
172209213,zaahidhu,zaahidhu,1,1,0,1,2,0,0.010461701
233124943,Opticaly84,Opticaly84,1,3,0,3,2,0.6666667,0.084107467
75969641,Ekermawi,Ekermawi,1,1,0,1,2,0,0.010461701
2697475214,obeid187,obeid187,1,2,0,2,2,0.5,0.059396452
737916048,adnaanOFF,adnaanOFF,1,1,0,1,2,0,0.010461701
2233021640,erwinsofwan1,erwinsofwan1,1,1,0,1,2,0,0.010461701
581186774,asghanchi,asghanchi,1,1,0,1,2,0,0.010461701
1421849833,nouriman10,nouriman10,1,1,0,1,2,0,0.010461701
2214442231,ns45678,ns45678,1,2,0,2,2,1,0.043853294
2722739478,ISIS_BAQIAH1,ISIS_BAQIAH1,1,1,0,1,2,0,0.010461701
2828383608,abousalmane93,abousalmane93,1,1,0,1,2,0,0.010461701
2233251209,ibnHamdan2,ibnHamdan2,1,1,0,1,2,0,0.010461701
2371204501,sitizahra1704,sitizahra1704,1,1,0,1,2,0,0.010461701
22361573,niet,niet,1,1,0,1,2,0,0.010461701
2589996528,ShaamAlMubarak,ShaamAlMubarak,1,1,0,1,2,0,0.010461701
2726016502,34Moskof,34Moskof,1,1,0,1,2,0,0.010461701
306492933,IbnMuhammed3,IbnMuhammed3,1,1,0,1,2,0,0.010461701
2421110282,MujagaibnBalkan,MujagaibnBalkan,1,1,0,1,2,0,0.010461701
2540975655,Abu_Sarah_farsi,Abu_Sarah_farsi,1,1,0,1,2,0,0.010461701
788772397,AamilNachan,AamilNachan,1,2,0,2,2,0.5,0.059396452
1553643054,IslamicPakTube,IslamicPakTube,1,1,0,1,2,0,0.010461701
2342205003,OmolabWale,OmolabWale,1,2,0,2,2,1,0.043853294
1243821674,khalidassad2,khalidassad2,1,1,0,1,2,0,0.010461701
1686845077,xox_saleha,xox_saleha,1,1,0,1,2,0,0.010461701
1196308141,ISLAM_Beginning,ISLAM_Beginning,1,1,0,1,2,0,0.010461701
85997348,EshHathaKhara,EshHathaKhara,1,1,0,1,2,0,0.010461701
456177483,ImDown4wat_ever,ImDown4wat_ever,1,1,0,1,2,0,0.010461701
1968682830,rkiki88,rkiki88,1,1,0,1,2,0,0.010461701
1880307554,onthatpath3,onthatpath3,1,57,1501,1558,2,7.87E-04,0.239479503
2367338345,ABO_SOHAYB_,ABO_SOHAYB_,1,2,0,2,2,0.5,0.059396452
2493364099,saq811,saq811,1,1,0,1,2,0,0.010461701
1619539860,v1pmuslim,v1pmuslim,1,1,0,1,2,0,0.010461701
112703470,shivmalik,shivmalik,1,2,0,2,2,0,0.014231947
2381887480,AbuHamzaAlIrhab,AbuHamzaAlIrhab,1,1,0,1,2,0,0.010461701
2214541326,1Glenn25,1Glenn25,1,1,0,1,2,0,0.010461701
1844197406,layth_10,layth_10,1,2,0,2,2,0.5,0.059396452
1640282148,Ummammara,Ummammara,1,2,0,2,2,0.5,0.059396452
140425264,Abu_Mumtaz_,Abu_Mumtaz_,1,1,0,1,2,0,0.010461701
1269807156,abusafiya11,abusafiya11,1,1,0,1,2,0,0.010461701
252524606,AdamGnych,AdamGnych,1,1,0,1,2,0,0.010461701
1014052932,M2013Zid,M2013Zid,1,1,0,1,2,0,0.010461701
2261137491,sultana68902613,sultana68902613,1,1,0,1,2,0,0.010461701
2430253210,Aak30Al,Aak30Al,1,1,0,1,2,0,0.010461701
481812167,huzefa94,huzefa94,1,2,0,2,2,1,0.043853294
428849429,ANRosli,ANRosli,1,1,0,1,2,0,0.010461701
612645142,xxl_yy,xxl_yy,1,1,0,1,2,0,0.010461701
45365530,Hanib4L,Hanib4L,1,1,0,1,2,0,0.010461701
967096614,zachopkins,zachopkins,1,1,0,1,2,0,0.010461701
555465031,Walid13268272,Walid13268272,1,1,0,1,2,0,0.010461701
2792012135,Emre__63,Emre__63,1,1,0,1,2,0,0.010461701
2567387564,OporajitaRounak,OporajitaRounak,1,1,0,1,2,0,0.010461701
1959639474,jamw777,jamw777,1,2,0,2,2,0.5,0.059396452
2355280334,ZaR8aWi,ZaR8aWi,1,2,0,2,2,1,0.043853294
1318763060,BordoMaviLovers,BordoMaviLovers,1,2,0,2,2,1,0.043853294
2230204990,AbuTaymiyyah,AbuTaymiyyah,1,1,0,1,2,0,0.010461701
290536051,annapodungge,annapodungge,1,2,0,2,2,0.5,0.059396452
1622850187,fisabilillah315,fisabilillah315,1,1,0,1,2,0,0.010461701
44022426,Umm_Usamah,Umm_Usamah,1,1,0,1,2,0,0.010461701
312543689,GijsUtrecht,GijsUtrecht,1,1,0,1,2,0,0.010461701
15317729,romee,romee,1,1,0,1,2,0,0.010461701
2302163706,Abu7Alaina,Abu7Alaina,1,2,0,2,2,1,0.043853294
57096983,DurtKobane,DurtKobane,1,1,0,1,2,0,0.010461701
248138204,carlavanderwal,carlavanderwal,1,1,0,1,2,0,0.010461701
2262448985,EbuAmir,EbuAmir,1,1,0,1,2,0,0.010461701
2201205607,alfedaaee,alfedaaee,1,1,0,1,2,0,0.010461701
2288892785,abumujahidalpap,abumujahidalpap,1,1,0,1,2,0,0.010461701
2841033632,RanjitZain,RanjitZain,1,1,0,1,2,0,0.010461701
2716482522,Beliye_Kolgotky,Beliye_Kolgotky,1,1,0,1,2,0,0.010461701
525122624,yammama2,yammama2,1,2,0,2,2,0.5,0.059396452
343620724,Daniel_Abdullah,Daniel_Abdullah,1,2,1,3,2,0.8333333,0.043853294
1517141114,moheboal5air,moheboal5air,1,1,0,1,2,0,0.010461701
2599140482,KhalidIbnOmar11,KhalidIbnOmar11,1,2,0,2,2,1,0.043853294
2281716968,abumohammad9011,abumohammad9011,1,1,0,1,2,0,0.010461701
49724677,sevketzaim,sevketzaim,1,1,0,1,2,0,0.010461701
1430469919,mmohsin313,mmohsin313,1,2,0,2,2,1,0.043853294
2738306344,almihdar_m,almihdar_m,1,4,0,4,2,0.75,0.117499061
497171788,latiphh,latiphh,1,1,0,1,2,0,0.010461701
1661484398,kkwv,kkwv,1,2,0,2,2,1,0.043853294
212385162,castadivanorma,castadivanorma,1,1,0,1,2,0,0.010461701
941014423,yasariqbal9,yasariqbal9,1,2,0,2,2,0.5,0.059396452
20331984,mattizz,mattizz,1,1,0,1,2,0,0.010461701
1044954588,RASIDIHILAFET,RASIDIHILAFET,1,1,0,1,2,0,0.010461701
2715565545,nakmathe,nakmathe,1,1,0,1,2,0,0.010461701
434814471,EbuJahja,EbuJahja,1,1,0,1,2,0,0.010461701
553565798,FreiMann88,FreiMann88,1,1,0,1,2,0,0.010461701
2761473639,Salafi_Snitch,Salafi_Snitch,1,1,0,1,2,0,0.010461701
2378677910,rrohim36,rrohim36,1,1,0,1,2,0,0.010461701
2603597503,umalfaroop,umalfaroop,1,2,0,2,2,0.5,0.059396452
2565092647,PiccolosEgg,PiccolosEgg,1,1,0,1,2,0,0.010461701
51822354,aliaallana,aliaallana,1,1,0,1,2,0,0.010461701
230637384,delawarecoast,delawarecoast,1,1,0,1,2,0,0.010461701
1101742002,asabbadi,asabbadi,1,1,0,1,2,0,0.010461701
2792800309,_bintsham,_bintsham,1,3,0,3,2,0.6666667,0.068564309
2580987979,AnonMuslim123,AnonMuslim123,1,2,0,2,2,1,0.043853294
574046292,ahmedbenmouhame,ahmedbenmouhame,1,1,0,1,2,0,0.010461701
2751119470,abumuammadsham,abumuammadsham,1,2,0,2,2,0.5,0.059396452
21479560,maxlerou,maxlerou,1,1,0,1,2,0,0.010461701
1860911252,Xedze_Dersimi,Xedze_Dersimi,1,1,0,1,2,0,0.010461701
112443543,gjanni,gjanni,1,1,0,1,2,0,0.010461701
2601631922,anonymous_1999_,anonymous_1999_,1,3,0,3,2,0.8333333,0.092788046
193249551,bartwillemsgent,bartwillemsgent,1,1,0,1,2,0,0.010461701
2311504190,Ummukhalid4,Ummukhalid4,1,1,0,1,2,0,0.010461701
2834284951,chanzeb_t,chanzeb_t,1,1,0,1,2,0,0.010461701
1383383473,sevislam,sevislam,1,2,0,2,2,1,0.043853294
2156216804,WeAreReturning,WeAreReturning,1,3,1,4,2,0.8333333,0.092788046
217235985,Samiiirrr94,Samiiirrr94,1,2,1,3,2,0.5,0.059396452
19120675,jbugel,jbugel,1,1,0,1,2,0,0.010461701
824885952,ptbergmans,ptbergmans,1,1,0,1,2,0,0.010461701
1546306303,blockdesign75,blockdesign75,1,1,0,1,2,0,0.010461701
2734506767,363333344e5c492,363333344e5c492,1,3,0,3,2,0.33333334,0.063166699
104186659,javedbetab,javedbetab,1,2,0,2,2,0.5,0.059396452
2403058474,qaatil23,qaatil23,1,1,2,3,2,0.5,0.010461701
1470645044,senjenkhilafa,senjenkhilafa,1,1,0,1,2,0,0.010461701
1196180288,AbuBaseerAlmani,AbuBaseerAlmani,1,1,0,1,2,0,0.010461701
352961500,Chilipalmer2,Chilipalmer2,1,1,0,1,2,0,0.010461701
1158464491,HassanAlkatani,HassanAlkatani,1,1,0,1,2,0,0.010461701
1476550826,usdr323Old,usdr323Old,1,2,0,2,2,1,0.043853294
2457552012,abdulalmuj,abdulalmuj,1,2,0,2,2,1,0.043853294
435293038,mohamedmuhajir,mohamedmuhajir,1,1,0,1,2,0,0.010461701
2608612653,hiishahmed191,hiishahmed191,1,1,0,1,2,0,0.010461701
257934669,TheoPadnos,TheoPadnos,1,1,0,1,2,0,0.010461701
615466387,shukriali90,shukriali90,1,1,0,1,2,0,0.010461701
772392360,Yankee_Ram,Yankee_Ram,1,1,0,1,2,0,0.010461701
50841069,pedrvs,pedrvs,1,1,0,1,2,0,0.010461701
1696024092,hamsul_alhaq,hamsul_alhaq,1,1,0,1,2,0,0.010461701
2634663481,ariane_britania,ariane_britania,1,3,2,5,2,0.8333333,0.092788046
595805793,3abiratSabeel,3abiratSabeel,1,3,0,3,2,0.6666667,0.084107467
1040829372,yusufboke76,yusufboke76,1,1,0,1,2,0,0.010461701
2290370185,FMahmudBD,FMahmudBD,1,1,0,1,2,0,0.010461701
2369668747,sayahatqi1982,sayahatqi1982,1,1,0,1,2,0,0.010461701
246302422,Hamadaa77,Hamadaa77,1,1,0,1,2,0,0.010461701
125748988,AbdullahAkbar05,AbdullahAkbar05,1,1,0,1,2,0,0.010461701
1234356012,sigit_g_biru,sigit_g_biru,1,1,0,1,2,0,0.010461701
462505777,Ibntashfin1,Ibntashfin1,1,1,0,1,2,0,0.010461701
2242889534,Marwan52Mahdi,Marwan52Mahdi,1,4,0,4,2,0.75,0.117499061
241682338,swatzutphen,swatzutphen,1,1,0,1,2,0,0.010461701
2736900037,mideast_watch,mideast_watch,1,3,0,3,2,0.33333334,0.04762354
2354956236,faizal201180,faizal201180,1,1,0,1,2,0,0.010461701
244140007,alkhemal,alkhemal,1,3,0,3,2,0.8333333,0.092788046
2437728266,JosephLaurel78,JosephLaurel78,1,2,0,2,2,0.5,0.059396452
1392910682,infinitedimensi,infinitedimensi,1,1,0,1,2,0,0.010461701
342952966,khair_kchr,khair_kchr,1,1,0,1,2,0,0.010461701
2217166934,mrsyedzakirmuha,mrsyedzakirmuha,1,1,0,1,2,0,0.010461701
50284642,coenterwolbeek,coenterwolbeek,1,1,0,1,2,0,0.010461701
2214414450,zahir_kader,zahir_kader,1,1,0,1,2,0,0.010461701
1293600919,Qaziyasir8,Qaziyasir8,1,1,0,1,2,0,0.010461701
829343966,nabihbulos,nabihbulos,1,1,0,1,2,0,0.010461701
2560739660,dectorlove2013,dectorlove2013,1,1,0,1,2,0,0.010461701
2512898396,rasheedmalek5,rasheedmalek5,1,1,0,1,2,0,0.010461701
2797587514,dighami,dighami,1,1,0,1,2,0,0.010461701
2517518711,FitneKiran,FitneKiran,1,1,0,1,2,0,0.010461701
2193475972,hanzada2014,hanzada2014,1,1,0,1,2,0,0.010461701
212650442,jnr_beardo,jnr_beardo,1,1,0,1,2,0,0.010461701
2206943708,J_activist,J_activist,1,2,1,3,2,1,0.043853294
2253179412,Muwahedah,Muwahedah,1,1,0,1,2,0,0.010461701
741132829,julesjibril,julesjibril,1,1,0,1,2,0,0.010461701
2258586170,rimaliamagi,rimaliamagi,1,1,0,1,2,0,0.010461701
2203961917,Alpatih09,Alpatih09,1,1,0,1,2,0,0.010461701
2505460374,DeactivateKB,DeactivateKB,1,3,0,3,2,0.8333333,0.092788046
27970210,pieternanninga,pieternanninga,1,1,0,1,2,0,0.010461701
413649591,MAOrorox,MAOrorox,1,1,0,1,2,0,0.010461701
2394606290,LawlietAde,LawlietAde,1,1,0,1,2,0,0.010461701
374491915,zdeloyola,zdeloyola,1,1,0,1,2,0,0.010461701
155765522,CumiCola,CumiCola,1,2,0,2,2,0,0.021287817
245271704,abou2rab,abou2rab,1,1,0,1,2,0,0.010461701
2304986030,rayattawheed,rayattawheed,1,1,0,1,2,0,0.010461701
1701530556,ssgmailshowkat,ssgmailshowkat,1,1,0,1,2,0,0.010461701
153209817,abd_arrazzaq,abd_arrazzaq,1,1,0,1,2,0,0.010461701
583224296,VermeulenGerrie,VermeulenGerrie,1,1,0,1,2,0,0.010461701
2589871122,AbuHamzaSE,AbuHamzaSE,1,3,1,4,2,0.8333333,0.092788046
709282859,UmmMuhammad57,UmmMuhammad57,1,1,0,1,2,0,0.010461701
2661403811,AbuHaarith95,AbuHaarith95,1,1,0,1,2,0,0.010461701
1291242660,Skelet0nius,Skelet0nius,1,3,0,3,2,0.8333333,0.092788046
2475478202,nyhidua,nyhidua,1,1,0,1,2,0,0.010461701
74894548,VancouverExpat,VancouverExpat,1,1,0,1,2,0,0.010461701
2392837333,Ibrahim64686812,Ibrahim64686812,1,2,0,2,2,1,0.043853294
2606976249,ghariba_khadija,ghariba_khadija,1,3,0,3,2,0.8333333,0.092788046
316394777,secmensapka,secmensapka,1,1,0,1,2,0,0.010461701
217533726,tauq88,tauq88,1,1,0,1,2,0,0.010461701
2459847986,murator93389601,murator93389601,1,1,0,1,2,0,0.010461701
746704219,akhadam77,akhadam77,1,1,0,1,2,0,0.010461701
957762920,Ahmed53267399,Ahmed53267399,1,1,0,1,2,0,0.010461701
2707803540,Abu_Mos3ab11,Abu_Mos3ab11,1,1,0,1,2,0,0.010461701
43863522,mecomuhammad,mecomuhammad,1,1,0,1,2,0,0.010461701
33377787,riantizionist,riantizionist,1,1,0,1,2,0,0.010461701
617041515,islameconomics,islameconomics,1,1,1,2,2,0.5,0.010461701
1636388580,Samen08,Samen08,1,2,0,2,2,1,0.043853294
1112428273,Mustihindawi,Mustihindawi,1,1,0,1,2,0,0.010461701
2541604625,basajewsultan,basajewsultan,1,1,0,1,2,0,0.010461701
2696105778,a152906918b1492,a152906918b1492,1,1,0,1,2,0,0.010461701
2435796798,ummekhattab,ummekhattab,1,1,0,1,2,0,0.010461701
700010309,saad5559974,saad5559974,1,1,0,1,2,0,0.010461701
2458013542,sper010,sper010,1,1,0,1,2,0,0.010461701
389762973,mogamba1,mogamba1,1,1,0,1,2,0,0.010461701
2167230461,Sobia345Sobia,Sobia345Sobia,1,1,0,1,2,0,0.010461701
501174288,AshiqeRasul,AshiqeRasul,1,1,0,1,2,0,0.010461701
370888747,kusha33,kusha33,1,3,0,3,2,0.8333333,0.092788046
2429997138,noorface1,noorface1,1,1,0,1,2,0,0.010461701
2176962681,ibnalsalvadori,ibnalsalvadori,1,1,0,1,2,0,0.010461701
2563657907,itsback1920,itsback1920,1,3,0,3,2,0.33333334,0.04762354
62476512,taryuman,taryuman,1,2,0,2,2,0.5,0.059396452
